"","d","control","r1","r2","r3","weight","perc_treated","precinct","municipality","t2009","inc_vs2009","challengers_vs2009","state","anal05","spri05","sdye05","see05","sagua05","srefri05","pisotie05","i_spoverty","corr33","corr66","corr100","t3_info","t2006","inc_vs2006","challengers_vs2006"
"422",0,1,0,0,0,1.27631581049423,NA,547,"COMALCALCO",74.0875930786133,26.6423358917236,47.445255279541,"27",0.144594594836235,0.419267296791077,0.0823529437184334,0.0274509806185961,0.486274540424347,0.56078428030014,0.250980406999588,2.1173620223999,1,0,0,0.00999999977648258,64.2326736450195,30.9405937194824,33.2920799255371
"423",0,1,0,0,0,1.27631581049423,NA,580,"COMALCALCO",80.4461975097656,37.1391067504883,43.3070869445801,"27",0.0869859531521797,0.334141463041306,0.0166163146495819,0.0124232079833746,0.546588122844696,0.382815092802048,0.120711795985699,0.895761370658875,1,0,0,0.00999999977648258,71.9321136474609,41.3838119506836,30.548303604126
"424",0,1,0,0,0,1.27631581049423,NA,589,"COMALCALCO",79.0386123657227,34.9093780517578,44.1292343139648,"27",0.158379375934601,0.384473204612732,0.149584487080574,0.0138504160568118,0.19390581548214,0.590027689933777,0.132963985204697,1.84344124794006,1,0,0,0.00999999977648258,66.7726516723633,36.8044509887695,29.9682025909424
"425",0,1,0,0,0,1.27631581049423,NA,602,"COMALCALCO",78.6933898925781,37.2680015563965,41.4253883361816,"27",0.0912539511919022,0.358995735645294,0.0508121475577354,0.0449423938989639,0.440316647291183,0.347882628440857,0.141077175736427,1.11874163150787,1,0,0,0.00999999977648258,66.4921493530273,35.8264770507812,30.6656684875488
"426",0,1,0,0,0,1.27631581049423,NA,594,"COMALCALCO",72.0588226318359,33.014705657959,39.044116973877,"27",0.110328637063503,0.319905191659927,0.104895107448101,0.0139860138297081,0.281690150499344,0.384615391492844,0.1760563403368,1.22401440143585,1,0,0,0.00999999977648258,60.9084129333496,36.485481262207,24.4229335784912
"427",1,0,0,1,0,13.8571434618563,1,578,"COMALCALCO",72.5995330810547,29.9765815734863,42.6229515075684,"27",0.0849894508719444,0.314393818378448,0.0411514267325401,0.0229287426918745,0.159667208790779,0.365161448717117,0.120355434715748,0.628261089324951,1,0,0,0.00999999977648258,63.0708656311035,28.7401580810547,34.3307075500488
"428",1,0,0,1,0,13.8571434618563,1,584,"COMALCALCO",72.0067443847656,33.4738616943359,38.5328826904297,"27",0.0370984449982643,0.265906721353531,0.0152801359072328,0.00933786109089851,0.018675722181797,0.249575555324554,0.0322580635547638,-0.298675626516342,1,0,0,0.00999999977648258,61.5254249572754,31.4406776428223,30.0847454071045
"429",0,1,0,0,0,1.27631581049423,NA,574,"COMALCALCO",61.7241363525391,24.9425296783447,36.781608581543,"27",0.056490384042263,0.293028861284256,0.0683229863643646,0.0227743275463581,0.138716354966164,0.267080754041672,0.0610766038298607,0.283548593521118,1,0,0,0.00999999977648258,53.5816612243652,29.1690540313721,24.4126071929932
"430",0,1,0,0,0,1.27631581049423,NA,522,"COMALCALCO",67.4796752929688,33.4688339233398,34.0108413696289,"27",0.0185185186564922,0.183127582073212,0.0286050159484148,0.0215517226606607,0.0783699080348015,0.101880878210068,0.00391849502921104,-0.676575183868408,1,0,0,0.00999999977648258,61.6310157775879,20.8556156158447,40.7754020690918
"431",0,1,0,0,0,1.27631581049423,NA,592,"COMALCALCO",78.301887512207,35.5870018005371,42.7148857116699,"27",0.237535521388054,0.449849039316177,0.166844695806503,0.0537111721932888,0.382337421178818,0.722048997879028,0.318779110908508,3.27547287940979,1,0,0,0.00999999977648258,63.1830253601074,32.6790466308594,30.503978729248
"432",0,1,0,0,0,1.27631581049423,NA,520,"COMALCALCO",114.766082763672,56.286548614502,58.4795303344727,"27",0.019800953567028,0.185154482722282,0.0333988219499588,0.0290766209363937,0.0518664009869099,0.0950884073972702,0.00589390937238932,-0.650192499160767,1,0,0,0.00999999977648258,97.8323669433594,36.7052040100098,61.1271667480469
"433",0,1,0,0,0,1.27631581049423,NA,535,"COMALCALCO",65.2899856567383,27.3286476135254,37.9613342285156,"27",0.0302622728049755,0.212508410215378,0.02618657797575,0.0229132585227489,0.0649208948016167,0.115657396614552,0.0136388428509235,-0.540417671203613,1,0,0,0.00999999977648258,60.8540916442871,25.8007125854492,35.0533790588379
"434",1,0,1,0,0,13.8571434618563,1,523,"COMALCALCO",67.4504013061523,30.9331378936768,36.5172653198242,"27",0.023587629199028,0.18812370300293,0.0240000002086163,0.0179200004786253,0.0547199994325638,0.0892800018191338,0.00959999952465296,-0.69892543554306,1,0,0,0.00999999977648258,61.1607131958008,26.9345245361328,34.226188659668
"435",0,1,0,0,0,1.27631581049423,NA,576,"COMALCALCO",76.7000503540039,32.6304702758789,44.0695838928223,"27",0.0723458901047707,0.301797956228256,0.0332326292991638,0.0161127895116806,0.307150065898895,0.359516590833664,0.140986904501915,0.658817052841187,1,0,0,0.00999999977648258,62.320384979248,36.0298042297363,26.2905807495117
"436",0,0,0,0,1,13.8571434618563,0,553,"COMALCALCO",71.3050994873047,34.3128776550293,36.9922218322754,"27",0.166030541062355,0.403490751981735,0.057534247636795,0.0273972600698471,0.0947075188159943,0.506849348545074,0.290055245161057,1.76323962211609,1,0,0,0.00999999977648258,63.61279296875,33.6214332580566,29.9913578033447
"437",0,1,0,0,0,1.27631581049423,NA,537,"COMALCALCO",60.5651092529297,25.3071250915527,35.257984161377,"27",0.0272601787000895,0.203703701496124,0.022695692256093,0.0213061589747667,0.0578971765935421,0.102825380861759,0.0115794353187084,-0.618806004524231,1,0,0,0.00999999977648258,65.7317047119141,22.1951217651367,43.5365867614746
"438",0,1,0,0,0,1.27631581049423,NA,544,"COMALCALCO",73.9189224243164,39.5945930480957,34.3243255615234,"27",0.106144942343235,0.347810238599777,0.0133333336561918,0.00666666682809591,0.0444444455206394,0.334747463464737,0.0773737356066704,0.386655271053314,1,0,0,0.00999999977648258,64.5776596069336,35.5585823059082,29.0190734863281
"439",0,1,0,0,0,1.27631581049423,NA,587,"COMALCALCO",74.9487686157227,28.483606338501,46.4651641845703,"27",0.0698705017566681,0.291159957647324,0.0321442633867264,0.0149272056296468,0.436130166053772,0.351188510656357,0.132921561598778,0.695525765419006,1,0,0,0.00999999977648258,64.8243789672852,33.4194221496582,31.4049587249756
"440",0,1,0,0,0,1.27631581049423,NA,555,"COMALCALCO",68.0990295410156,32.100170135498,35.9988632202148,"27",0.0850494503974915,0.304377317428589,0.0363943465054035,0.0237441994249821,0.255149126052856,0.279378771781921,0.0963969230651855,0.498464703559875,1,0,0,0.00999999977648258,55.6100387573242,27.3723678588867,28.2376689910889
